,cellCategory,cellText,pageNum
11376,c,是,152
11377,c,否,152
11378,c,,152
11379,c,"1,500,000.00",152
11380,c,与收益相关,152
11381,c,300万产能搬迁项目,152
11382,c,威海市高新技术开发区财政局,152
11383,c,补助,152
11384,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,152
11385,c,是,152
11386,c,否,152
11387,c,,152
11388,c,"1,280,000.00",152
11389,c,与收益相关,152
11390,c,制造技术引进研发,152
11391,c,威海市高新技术开发区财政局、威,152
11392,c,补助,152
11393,c,因研究开发、技术更新及改造等获得的补助,152
11394,c,是,152
11395,c,否,152
11396,c,,152
11397,c,"1,276,923.14",152
11398,c,与收益相关,152
11399,c,海市科学技术部,153
11400,c,高强度镁合金深加工项目,153
11401,c,威海市高新技术开发区财政局,153
11402,c,补助,153
11403,c,因研究开发、技术更新及改造等获得的补助,153
11404,c,是,153
11405,c,否,153
11406,c,,153
11407,c,"1,000,000.00",153
11408,c,与收益相关,153
11409,c,中央财政贴息,153
11410,c,重庆市财政局,153
11411,c,补助,153
11412,c,因承担国家为保障某种公用事业或社会必要产品供应或价格控制职能而获得的补助,153
11413,c,是,153
11414,c,否,153
11415,c,,153
11416,c,"626,966.00",153
11417,c,与收益相关,153
11418,c,工业和信息产业支持补助,153
11419,c,新昌县财政局,153
11420,c,补助,153
11421,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,153
11422,c,是,153
11423,c,否,153
11424,c,,153
11425,c,"300,000.00",153
11426,c,与收益相关,153
11427,c,贷款贴息,153
11428,c,重庆市涪陵区经济和信息化委员会,153
11429,c,补助,153
11430,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11431,c,是,153
11432,c,否,153
11433,c,,153
11434,c,"300,000.00",153
11435,c,与收益相关,153
11436,c,创新驱动拓市场资金补助,153
11437,c,新昌县财政局,153
11438,c,补助,153
11439,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11440,c,是,153
11441,c,否,153
11442,c,,153
11443,c,"278,500.00",153
11444,c,与收益相关,153
11445,c,工业项目达产达效并升规企业奖补,153
11446,c,吉林省财政厅,153
11447,c,补助,153
11448,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11449,c,是,153
11450,c,否,153
11451,c,,153
11452,c,"277,000.00",153
11453,c,与收益相关,153
11454,c,创新驱动补助资金,153
11455,c,新昌县财政局,153
11456,c,补助,153
11457,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11458,c,是,153
11459,c,否,153
11460,c,,153
11461,c,"272,700.00",153
11462,c,与收益相关,153
11463,c,航天、车辆用轻量化高性能镁合金制备项目,153
11464,c,威海市高新技术开发区财政局,153
11465,c,补助,153
11466,c,因承担国家为保障某种公用事业或社会必要产品供应或价格控制职能而获得的补助,153
11467,c,是,153
11468,c,否,153
11469,c,,153
11470,c,"263,400.00",153
11471,c,与收益相关,153
11472,c,两化深度融合补助,153
11473,c,新昌县财政局,153
11474,c,补助,153
11475,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11476,c,是,153
11477,c,否,153
11478,c,,153
11479,c,"200,000.00",153
11480,c,与收益相关,153
11481,c,节能降耗项目补助资金,153
11482,c,新昌县财政局,153
11483,c,补助,153
11484,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11485,c,是,153
11486,c,否,153
11487,c,,153
11488,c,"180,000.00",153
11489,c,与收益相关,153
11490,c,贷款市级贴息资金,153
11491,c,威海市高新技术开发区经济发展局,153
11492,c,补助,153
11493,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,153
11494,c,是,153
11495,c,否,153
11496,c,,153
11497,c,"150,000.00",153
11498,c,与收益相关,153
11499,c,富铈混合稀土镁合金制品项目,153
11500,c,威海市高新技术开发区财政局,153
11501,c,补助,153
11502,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策,153
11503,c,是,153
11504,c,否,153
11505,c,,153
11506,c,"140,000.00",153
11507,c,与收益相关,153
11508,c,规定依法取得）,154
11509,c,财政扶持专项资金,154
11510,c,宁波保税区（出口加工区）工业科技合作局/财政局,154
11511,c,补助,154
11512,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,154
11513,c,是,154
11514,c,否,154
11515,c,,154
11516,c,"120,000.00",154
11517,c,与收益相关,154
11518,c,山东省经信委工业设计奖金,154
11519,c,山东省财政厅,154
11520,c,补助,154
11521,c,因研究开发、技术更新及改造等获得的补助,154
11522,c,是,154
11523,c,否,154
11524,c,,154
11525,c,"120,000.00",154
11526,c,与收益相关,154
11527,c,企业污染源刷卡排污专项资金补助,154
11528,c,宁波保税区（出口加工区）工业科技合作局/财政局,154
11529,c,补助,154
11530,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,154
11531,c,是,154
11532,c,否,154
11533,c,,154
11534,c,"59,236.00",154
11535,c,与收益相关,154
11536,c,组织部款项,154
11537,c,威海市高新技术开发区工作委员会组织部,154
11538,c,补助,154
11539,c,因承担国家为保障某种公用事业或社会必要产品供应或价格控制职能而获得的补助,154
11540,c,是,154
11541,c,否,154
11542,c,,154
11543,c,"55,000.00",154
11544,c,与收益相关,154
11545,c,品牌奖励市级资金,154
11546,c,威海市高新技术开发区市场监管局,154
11547,c,奖励,154
11548,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,154
11549,c,是,154
11550,c,否,154
11551,c,,154
11552,c,"50,000.00",154
11553,c,与收益相关,154
11554,c,县推进国际物流发展海关报关补助,154
11555,c,新昌县财政局,154
11556,c,补助,154
11557,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,154
11558,c,是,154
11559,c,否,154
11560,c,,154
11561,c,"40,800.00",154
11562,c,与收益相关,154
11563,c,技术项目创新补助基金,154
11564,c,新昌县财政局,154
11565,c,补助,154
11566,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,154
11567,c,是,154
11568,c,否,154
11569,c,,154
11570,c,"40,000.00",154
11571,c,与收益相关,154
11572,c,国际物流扶持,154
11573,c,新昌县财政局,154
11574,c,补助,154
11575,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,154
11576,c,是,154
11577,c,否,154
11578,c,,154
11579,c,"38,970.00",154
11580,c,与收益相关,154
11581,c,进出口信用保险补助,154
11582,c,新昌县财政局,154
11583,c,补助,154
11584,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,154
11585,c,是,154
11586,c,否,154
11587,c,,154
11588,c,"37,000.00",154
11589,c,与收益相关,154
11590,c,资质认证扶持资金,154
11591,c,威海市高新技术开发区商务局,154
11592,c,补助,154
11593,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,154
11594,c,是,154
11595,c,否,154
11596,c,,154
11597,c,"28,000.00",154
11598,c,与收益相关,154
11599,c,产品责任险补偿资金,154
11600,c,威海市高区经济发展局,154
11601,c,补助,154
11602,c,因研究开发、技术更新及改造等获得的补助,154
11603,c,是,154
11604,c,否,154
11605,c,,154
11606,c,"24,400.00",154
11607,c,与收益相关,154
11608,c,院士专家工作站补助费,155
11609,c,威海市科学技术协会,155
11610,c,补助,155
11611,c,因承担国家为保障某种公用事业或社会必要产品供应或价格控制职能而获得的补助,155
11612,c,是,155
11613,c,否,155
11614,c,,155
11615,c,"20,000.00",155
11616,c,与收益相关,155
11617,c,明厨亮灶补助,155
11618,c,重庆市食品药品监督管理局涪陵分局,155
11619,c,补助,155
11620,c,因符合地方政府招商引资等地方性扶持政策而获得的补助,155
11621,c,是,155
11622,c,否,155
11623,c,,155
11624,c,"1,850.00",155
11625,c,与收益相关,155
11626,c,科学技术奖励,155
11627,c,威海市高新技术开发区科技局,155
11628,c,奖励,155
11629,c,因从事国家鼓励和扶持特定行业、产业而获得的补助（按国家级政策规定依法取得）,155
11630,c,是,155
11631,c,否,155
11632,c,,155
11633,c,"1,000.00",155
11634,c,与收益相关,155
11635,c,合计,155
11636,c,--,155
11637,c,--,155
11638,c,--,155
11639,c,--,155
11640,c,--,155
11641,c,"70,183,544.21",155
11642,c,"73,490,386.76",155
11643,c,--,155
11644,t,其他说明：,155
11645,t,注：如附注七、71所述，上表中所列示的本集团2016年度与日常活动相关的政府补助仍然在利润表的“营业,155
11646,t,外收入”中列报。,155
11647,t,,155
11648,t,72、营业外支出,155
11649,t,单位：元,155
11650,c,项目,155
11651,c,本期发生额,155
11652,c,上期发生额,155
11653,c,计入当期非经常性损益的金额,155
11654,c,水利建设专项基金,155
11655,c,"759,828.39",155
11656,c,"3,515,852.56",155
11657,c,,155
11658,c,公益性捐赠支出,155
11659,c,,155
11660,c,"3,060,000.00",155
11661,c,,155
11662,c,赔偿支出,155
11663,c,55.42,155
11664,c,"1,300,674.00",155
11665,c,55.42,155
11666,c,其他,155
11667,c,"603,577.76",155
11668,c,"1,091,489.15",155
11669,c,"603,577.76",155
11670,c,合计,155
11671,c,"1,363,461.57",155
11672,c,"8,968,015.71",155
11673,c,"603,633.18",155
11674,t,其他说明：,155
11675,t,无,155
11676,t,73、所得税费用,155
11677,t,（1）所得税费用表,155
11678,t,单位：元,155
11679,c,项目,155
11680,c,本期发生额,155
11681,c,上期发生额,155
11682,c,当期所得税费用,155
11683,c,"210,250,923.61",155
11684,c,"232,338,834.56",155
11685,c,递延所得税费用,155
11686,c,"-13,877,525.90",155
11687,c,"19,256,455.33",155
11688,c,合计,155
11689,c,"196,373,397.71",155
11690,c,"251,595,289.89",155
11691,t,（2）会计利润与所得税费用调整过程,156
11692,t,单位：元,156
11693,c,项目,156
11694,c,本期发生额,156
11695,c,利润总额,156
11696,c,"1,196,194,143.17",156
11697,c,按法定/适用税率计算的所得税费用（注1）,156
11698,c,"179,429,121.48",156
11699,c,子公司适用不同税率的影响,156
11700,c,"36,608,300.39",156
11701,c,调整以前期间所得税的影响,156
11702,c,"-1,124,391.04",156
11703,c,无需纳税的收入,156
11704,c,"-5,229,732.21",156
11705,c,不可抵扣的税项费用,156
11706,c,"8,784,174.99",156
11707,c,税率变动的影响,156
11708,c,"-19,934,116.80",156
11709,c,未确认的可抵扣暂时性差异的影响和可抵扣亏损,156
11710,c,"12,773,038.75",156
11711,c,费用加计扣除,156
11712,c,"-14,932,997.85",156
11713,c,按本公司实际税率计算的税项费用,156
11714,c,"196,373,397.71",156
11715,c,所得税费用,156
11716,c,"196,373,397.71",156
11717,t,其他说明,156
11718,t,注1：如附注六所述，本公司及本集团内部分子公司因享受高新技术企业税收优惠，其所得税按在中国,156
11719,t,境内取得的估计应纳税所得额及适用税率15%计提。除这些子公司外，其他在中国境内的子公司，其所得,156
11720,t,税按在中国境内取得的估计应纳税所得额及适用税率25%计提。源于其他地区应纳税所得的税项根据公司,156
11721,t,经营所在国家的现行法律、解释公告和惯例，按照适用税率计算。,156
11722,t,74、其他综合收益,156
11723,t,详见附注资产负债表项目注释其他综合收益。,156
11724,t,75、现金流量表项目,156
11725,t,（1）收到的其他与经营活动有关的现金,156
11726,t,单位：元,156
11727,c,项目,156
11728,c,本期发生额,156
11729,c,上期发生额,156
11730,c,与收益相关的政府补助,156
11731,c,"40,839,609.73",156
11732,c,"36,337,853.48",156
11733,c,其他货币资金变动,156
11734,c,"51,942,195.16",156
11735,c,"92,285,201.98",156
11736,c,其他,156
11737,c,"14,864,724.62",156
11738,c,"11,180,623.08",156
11739,c,合计,156
11740,c,"107,646,529.51",156
11741,c,"139,803,678.54",156
11742,t,收到的其他与经营活动有关的现金说明：,156
11743,t,无,156
11744,t,（2）支付的其他与经营活动有关的现金,157
11745,t,单位：元,157
11746,c,项目,157
11747,c,本期发生额,157
11748,c,上期发生额,157
11749,c,销售费用,157
11750,c,"176,030,008.58",157
11751,c,"200,410,858.99",157
11752,c,管理费用,157
11753,c,"359,849,707.99",157
11754,c,"267,827,442.03",157
11755,c,支付的银行手续费,157
11756,c,"4,182,629.27",157
11757,c,"3,732,425.27",157
11758,c,公益性捐赠支出,157
11759,c,,157
11760,c,"3,060,000.00",157
11761,c,其他,157
11762,c,"973,269.84",157
11763,c,"3,799,695.09",157
11764,c,合计,157
11765,c,"541,035,615.68",157
11766,c,"478,830,421.38",157
11767,t,支付的其他与经营活动有关的现金说明：,157
11768,t,无,157
11769,t,（3）收到的其他与投资活动有关的现金,157
11770,t,单位：元,157
11771,c,项目,157
11772,c,本期发生额,157
11773,c,上期发生额,157
11774,c,与资产相关的政府补助,157
11775,c,"3,400,000.00",157
11776,c,"4,500,000.00",157
11777,c,处置以公允价值计量且其变动计入当期损益的金融资产/负债,157
11778,c,,157
11779,c,"13,867,629.14",157
11780,c,其他理财产品交割收益,157
11781,c,"2,902,103.86",157
11782,c,"5,768,263.04",157
11783,c,合计,157
11784,c,"6,302,103.86",157
11785,c,"24,135,892.18",157
11786,t,收到的其他与投资活动有关的现金说明：,157
11787,t,无,157
11788,t,（4）支付的其他与投资活动有关的现金,157
11789,t,单位：元,157
11790,c,项目,157
11791,c,本期发生额,157
11792,c,上期发生额,157
11793,c,处置以公允价值计量且其变动计入当期损益的金融资产/负债,157
11794,c,"21,114,911.74",157
11795,c,"59,787,125.00",157
11796,c,合计,157
11797,c,"21,114,911.74",157
11798,c,"59,787,125.00",157
11799,t,支付的其他与投资活动有关的现金说明：,157
11800,t,无,157
11801,t,（5）收到的其他与筹资活动有关的现金,157
11802,t,单位：元,157
11803,c,项目,158
11804,c,本期发生额,158
11805,c,上期发生额,158
11806,c,合计,158
11807,c,0.00,158
11808,c,0.00,158
11809,t,收到的其他与筹资活动有关的现金说明：,158
11810,t,无,158
11811,t,（6）支付的其他与筹资活动有关的现金,158
11812,t,单位：元,158
11813,c,项目,158
11814,c,本期发生额,158
11815,c,上期发生额,158
11816,c,取得借款所支付的保证金,158
11817,c,"11,761,560.00",158
11818,c,,158
11819,c,合计,158
11820,c,"11,761,560.00",158
11821,c,0.00,158
11822,t,支付的其他与筹资活动有关的现金说明：,158
11823,t,无,158
11824,t,76、现金流量表补充资料,158
11825,t,（1）现金流量表补充资料,158
11826,t,单位：元,158
11827,c,补充资料,158
11828,c,本期金额,158
11829,c,上期金额,158
11830,c,1．将净利润调节为经营活动现金流量：,158
11831,c,--,158
11832,c,--,158
11833,c,净利润,158
11834,c,"999,820,745.46",158
11835,c,"1,082,387,988.03",158
11836,c,加：资产减值准备,158
11837,c,"8,112,943.66",158
11838,c,"12,921,787.67",158
11839,c,固定资产折旧、油气资产折耗、生产性生物资产折旧,158
11840,c,"381,240,407.45",158
11841,c,"343,408,788.94",158
11842,c,无形资产摊销,158
11843,c,"35,112,161.78",158
11844,c,"34,681,353.55",158
11845,c,长期待摊费用摊销,158
11846,c,"85,290,685.64",158
11847,c,"75,645,067.19",158
11848,c,处置固定资产、无形资产和其他长期资产的损失（收益以“－”号填列）,158
11849,c,"-99,261,707.10",158
11850,c,"4,946,974.32",158
11851,c,公允价值变动损失（收益以“－”号填列）,158
11852,c,"-12,711,299.99",158
11853,c,"-37,237,970.54",158
11854,c,财务费用（收益以“－”号填列）,158
11855,c,"60,850,861.83",158
11856,c,"110,831,090.66",158
11857,c,投资损失（收益以“－”号填列）,158
11858,c,"-7,694,067.35",158
11859,c,"34,680,926.78",158
11860,c,递延所得税资产减少（增加以“－”号填列）,158
11861,c,"11,951,347.97",158
11862,c,"13,326,591.86",158
11863,c,递延所得税负债增加（减少以“－”号填列）,158
11864,c,"-25,828,873.87",158
11865,c,"5,929,863.47",158
11866,c,存货的减少（增加以“－”号填列）,158
11867,c,"-62,887,777.98",158
11868,c,"-150,862,789.75",158
11869,c,经营性应收项目的减少（增加以“－”号填列）,158
11870,c,"-662,616,363.34",158
11871,c,"-149,362,398.15",158
11872,c,经营性应付项目的增加（减少以“－”号填列）,158
11873,c,"255,175,942.85",158
11874,c,"-43,947,944.24",158
11875,c,其他,158
11876,c,"2,997,917.10",158
11877,c,"6,059,782.13",158
11878,c,经营活动产生的现金流量净额,159
11879,c,"969,552,924.11",159
11880,c,"1,343,409,111.92",159
11881,c,2．不涉及现金收支的重大投资和筹资活动：,159
11882,c,--,159
11883,c,--,159
11884,c,3．现金及现金等价物净变动情况：,159
11885,c,--,159
11886,c,--,159
11887,c,现金的期末余额,159
11888,c,"890,114,868.11",159
11889,c,"886,344,847.90",159
11890,c,减：现金的期初余额,159
11891,c,"886,344,847.90",159
11892,c,"930,088,261.59",159
11893,c,现金及现金等价物净增加额,159
11894,c,"3,770,020.21",159
11895,c,"-43,743,413.69",159
11896,t,（2）本期支付的取得子公司的现金净额,159
11897,t,单位：元,159
11898,c,,159
11899,c,金额,159
11900,c,其中：,159
11901,c,--,159
11902,c,其中：,159
11903,c,--,159
11904,c,其中：,159
11905,c,--,159
11906,t,其他说明：,159
11907,t,无,159
11908,t,（3）本期收到的处置子公司的现金净额,159
11909,t,单位：元,159
11910,c,,159
11911,c,金额,159
11912,c,其中：,159
11913,c,--,159
11914,c,其中：,159
11915,c,--,159
11916,c,其中：,159
11917,c,--,159
11918,t,其他说明：,159
11919,t,无,159
11920,t,（4）现金和现金等价物的构成,159
11921,t,单位：元,159
11922,c,项目,159
11923,c,期末余额,159
11924,c,期初余额,159
11925,c,一、现金,159
11926,c,"890,114,868.11",159
11927,c,"886,344,847.90",159
11928,c,其中：库存现金,159
11929,c,"335,745.41",159
11930,c,"413,050.62",159
11931,c,可随时用于支付的银行存款,159
11932,c,"889,779,122.70",159
11933,c,"885,931,797.28",159
11934,c,三、期末现金及现金等价物余额,159
11935,c,"890,114,868.11",159
11936,c,"886,344,847.90",159
11937,t,其他说明：,159
11938,t,无,159
11939,t,77、所有者权益变动表项目注释,160
11940,t,说明对上年期末余额进行调整的“其他”项目名称及调整金额等事项：,160
11941,t,上年期末余额进行调整的“其他”项目名称及调整金额具体见附注七（53、55、57、59、60）,160
11942,t,78、所有权或使用权受到限制的资产,160
11943,t,单位：元,160
11944,c,项目,160
11945,c,期末账面价值,160
11946,c,受限原因,160
11947,c,货币资金,160
11948,c,"88,367,618.39",160
11949,c,注1,160
11950,c,应收票据,160
11951,c,"200,871,789.12",160
11952,c,注2,160
11953,c,固定资产,160
11954,c,"64,079,982.94",160
11955,c,注4,160
11956,c,无形资产,160
11957,c,"148,413,655.51",160
11958,c,注4,160
11959,c,其他流动资产,160
11960,c,,160
11961,c,注3,160
11962,c,合计,160
11963,c,"501,733,045.96",160
11964,c,--,160
11965,t,其他说明：,160
11966,t,"注1：于2017年12月31日，本集团的所有权受到限制的货币资金为人民币88,367,618.39元(2016年12月31",160
11967,t,"日：人民币127,048,253.55元)。开具银行承兑汇票之保证金为人民币72,680,031.64元，开具信用证之保证金",160
11968,t,"为人民币2,426,026.75元，开具银行保函之保证金为人民币13,261,560.00元。",160
11969,t,"注2：于2017年12月31日，本集团的所有权受到限制的应收票据为人民币200,871,789.12元(2016年12月",160
11970,t,"31日：人民币62,566,890.05元)。其中，以应收票据人民币93,150,000.00元(2016年12月31日：人民币",160
11971,t,"46,703,500.00元)为质押以开具银行承兑汇票；以应收票据人民币107,721,789.12元(2016年12月31日：",160
11972,t,"15,863,390.05元)背书转让以支付供应商货款。",160
11973,t,注3：于2017年12月31日，本集团无所有权受到限制的其他流动资产(2016年12月31日：以其他流动资,160
11974,t,"产中的理财产品人民币102,100,000.00元为质押以开具银行承兑汇票)。",160
11975,t,"注4：于2017年12月31日，本集团的所有权受到限制的固定资产和无形资产分别为人民币64,079,982.94",160
11976,t,"元和人民币148,413,655.51元(2016年12月31日：人民币95,299,156.70元和人民币184,676,675.98元)。其中，",160
11977,t,"账面价值为人民币64,079,982.94元的固定资产和账面价值为人民币148,413,655.51元的无形资产作抵押，以",160
11978,t,"获得中国进出口银行金额为人民币20,000万元的最高额借款，于2017年12月31日，在该额度下，本集团取",160
11979,t,"得长期借款人民币1,720万元，其中，人民币1,720万元将于一年内到期。",160
11980,t,2014年8月27日，英国镁瑞丁轻量化技术有限公司(MeridianLightweightTechnologiesUKLimited)、美国,160
11981,t,镁瑞丁轻量化技术有限公司(MagnesiumProductsofAmericaInc.)和镁瑞丁轻量化技术有限公司(Meridian,160
11982,t,LightweightTechnologiesInc.)与联信银行(作为牵头行)签署了一份定期及循环信用贷款协议，循环贷款金额,160
11983,t,"最高为6,500万美元，定期贷款金额最高为8,160万美元，循环贷款以及定期贷款到期日为2019年8月27日。",160
11984,t,"于2017年12月31日，在该协议下，取得长期借款美元22,673,750.00元，其中，美元10,706,000.00元将于一",160
11985,t,"年以内到期(2016年12月31日：取得长期借款美元37,425,000.00元，其中，美元15,345,000.00元将于一年以",160
11986,t,内到期)。,160
11987,t,于2017年12月31日及2016年12月31日，万丰镁瑞丁集团资产存在如下担保事项：,161
11988,t,a.英国镁瑞丁轻量化技术有限公司(MeridianLightweightTechnologiesUKLimited)以联信银行(作为牵,161
11989,t,头行)为受益人，对其全部土地、商誉、账户、投资、知识产权和许可证上设定固定和浮动押记，以担保信,161
11990,t,贷协议项下的债务。,161
11991,t,于2017年12月31日及2016年12月31日，万丰镁瑞丁集团资产存在如下担保事项：,161
11992,t,b．万丰镁瑞丁以联信银行(作为牵头行)为受益人，对其在任何土地、设备、商誉、账款、股份及知识,161
11993,t,财产中享有的一切产权、权益及其它权利设立抵押登记，以担保信贷协议项下的债务，此外，万丰镁瑞丁,161
11994,t,所持的下属子公司(英国镁瑞丁轻量化技术有限公司、德国镁瑞丁轻量化技术有限公司(Meridian,161
11995,t,LightweightTechnologiesDeutschlandGmbH)、墨西哥镁瑞丁轻量化技术有限公司(MeridianTechnologies,161
11996,t,"Mexico,S.deR.L.deC.V.))的股权也做了质押。",161
11997,t,c.镁瑞丁轻量化技术有限公司(MeridianLightweightTechnologiesInc.)所有股份质押，同时将其全部资,161
11998,t,产以联信银行(作为牵头行)为受益人进行抵押，作为向联信银行(作为牵头行)承担的某些债务的担保品，而,161
11999,t,且需承受信贷协议及相关担保的风险。,161
12000,t,d.镁瑞丁轻量化技术控股有限公司(MeridianLightweightTechnologiesHoldingsInc.)所有股份质押，同,161
12001,t,时将其全部资产以联信银行(作为牵头行)为受益人进行抵押，作为向联信银行(作为牵头行)承担的某些债务,161
12002,t,的担保品，而且需承受信贷协议及相关担保的风险。,161
12003,t,e.美国镁瑞丁轻量化技术有限公司(MagnesiumProductsofAmericaInc.)所有股份质押，同时将其全部,161
12004,t,资产和设备均以联信银行(作为牵头行)为受益人进行抵押，作为其及/或关联公司在信贷协议项下债务的担,161
12005,t,保。,161
12006,t,"f.墨西哥镁瑞丁轻量化技术有限公司(MeridianTechnologiesMexico,S.deR.L.deC.V.)的资产(用于实",161
12007,t,施公司的主要经营活动的设备、机械、配件、动产)以联信银行(作为牵头行)作为质权人，全部以非占有质,161
12008,t,"押的方式进行质押；墨西哥镁瑞丁轻量化技术有限公司(MeridianTechnologiesMexico,S.deR.L.deC.V.)",161
12009,t,拥有的2-A和2-B地块及建筑物已全部抵押给联信银行(作为牵头行)。,161
12010,t,79、外币货币性项目,161
12011,t,（1）外币货币性项目,161
12012,t,单位：元,161
12013,c,项目,161
12014,c,期末外币余额,161
12015,c,折算汇率,161
12016,c,期末折算人民币余额,161
12017,c,货币资金,161
12018,c,,161
12019,c,,161
12020,c,,161
12021,c,其中：美元,161
12022,c,"80,079,973.73",161
12023,c,6.5342,161
12024,c,"523,258,564.33",161
12025,c,欧元,161
12026,c,"854,231.36",161
12027,c,7.8023,161
12028,c,"6,664,969.34",161
12029,c,加元,161
12030,c,"3,599,187.50",161
12031,c,5.2009,161
12032,c,"18,719,014.27",161
12033,c,墨西哥比索,161
12034,c,"230,768.67",161
12035,c,0.3315,161
12036,c,"76,499.81",161
12037,c,日元,161
12038,c,"52,556,318.81",161
12039,c,0.0579,161
12040,c,"3,042,117.40",161
12041,c,英镑,162
12042,c,"3,237,557.90",162
12043,c,8.7792,162
12044,c,"28,423,168.32",162
12045,c,印度卢比,162
12046,c,"191,465,348.62",162
12047,c,0.1020,162
12048,c,"19,523,721.60",162
12049,c,应收账款,162
12050,c,,162
12051,c,,162
12052,c,,162
12053,c,其中：美元,162
12054,c,"131,671,160.04",162
12055,c,6.5342,162
12056,c,"860,365,693.93",162
12057,c,欧元,162
12058,c,"521,896.92",162
12059,c,7.8023,162
12060,c,"4,071,996.34",162
12061,c,加币,162
12062,c,"7,588,919.86",162
12063,c,5.2009,162
12064,c,"39,469,213.30",162
12065,c,墨西哥比索,162
12066,c,"89,069.21",162
12067,c,0.3315,162
12068,c,"29,526.44",162
12069,c,日币,162
12070,c,"105,622,896.00",162
12071,c,0.0579,162
12072,c,"6,113,770.09",162
12073,c,英镑,162
12074,c,"2,225,237.14",162
12075,c,8.7792,162
12076,c,"19,535,801.95",162
12077,c,印度卢比,162
12078,c,"211,891,882.62",162
12079,c,0.1020,162
12080,c,"21,606,615.27",162
12081,c,其他应收款,162
12082,c,,162
12083,c,,162
12084,c,,162
12085,c,美元,162
12086,c,"32,331.92",162
12087,c,6.5342,162
12088,c,"211,263.23",162
12089,c,加元,162
12090,c,"540,476.33",162
12091,c,5.2009,162
12092,c,"2,810,963.34",162
12093,c,英磅,162
12094,c,36.22,162
12095,c,8.7792,162
12096,c,318.00,162
12097,c,印度卢比,162
12098,c,"14,144,465.00",162
12099,c,0.1020,162
12100,c,"1,442,311.10",162
12101,c,短期借款,162
12102,c,,162
12103,c,,162
12104,c,,162
12105,c,美元,162
12106,c,"2,360,052.63",162
12107,c,6.5342,162
12108,c,"15,421,055.89",162
12109,c,印度卢比,162
12110,c,"570,000,000.00",162
12111,c,0.1020,162
12112,c,"58,122,900.00",162
12113,c,应付账款,162
12114,c,,162
12115,c,,162
12116,c,,162
12117,c,美元,162
12118,c,"27,593,177.05",162
12119,c,6.5342,162
12120,c,"180,299,337.48",162
12121,c,加元,162
12122,c,"8,137,010.96",162
12123,c,5.2009,162
12124,c,"42,319,780.30",162
12125,c,墨西哥比索,162
12126,c,"4,945,503.21",162
12127,c,0.3315,162
12128,c,"1,639,434.31",162
12129,c,英磅,162
12130,c,"2,562,533.77",162
12131,c,8.7792,162
12132,c,"22,496,996.47",162
12133,c,印度卢比,162
12134,c,"330,113,965.35",162
12135,c,0.1020,162
12136,c,"33,661,721.05",162
12137,c,其他应付款,162
12138,c,,162
12139,c,,162
12140,c,,162
12141,c,美元,162
12142,c,"8,893,423.36",162
12143,c,6.5342,162
12144,c,"58,111,406.92",162
12145,c,加元,162
12146,c,"11,563,676.45",162
12147,c,5.2009,162
12148,c,"60,141,524.85",162
12149,c,墨西哥比索,162
12150,c,"5,434,401.36",162
12151,c,0.3315,162
12152,c,"1,801,504.05",162
12153,c,英磅,162
12154,c,"1,954,639.53",162
12155,c,8.7792,162
12156,c,"17,160,171.36",162
12157,c,印度卢比,162
12158,c,"309,642,463.14",162
12159,c,0.1020,162
12160,c,"31,574,241.97",162
12161,c,一年内到期的非流动负债,162
12162,c,,162
12163,c,,162
12164,c,,162
12165,c,美元,162
12166,c,"14,206,000.00",162
12167,c,6.5342,162
12168,c,"92,824,845.20",162
12169,c,长期借款,162
12170,c,,162
12171,c,,162
12172,c,,162
12173,c,其中：美元,162
12174,c,"37,467,750.00",162
12175,c,6.5342,162
12176,c,"244,821,772.05",162
12177,t,其他说明：,163
12178,t,无,163
12179,t,（2）境外经营实体说明，包括对于重要的境外经营实体，应披露其境外主要经营地、记账本位币及选择,163
12180,t,依据，记账本位币发生变化的还应披露原因。,163
12181,t,√适用□不适用,163
12182,t,境外经营实体主要报表项目的折算汇率,163
12183,t,2017年12月31日汇率2016年12月31日汇率,163
12184,t,美元6.53426.9370,163
12185,t,英镑8.77928.5094,163
12186,t,加元5.20095.1406,163
12187,t,印度卢比0.10200.1021,163
12188,t,重要境外经营实体记账本位币信息如下：,163
